ENSG00000106462	2.77171289740538
ENSG00000164330	-2.70230113655788
ENSG00000111206	3.4765477531195
ENSG00000129173	3.82472650906895
ENSG00000165891	3.51421792902715
ENSG00000113368	2.3592998155302
ENSG00000136826	-2.82076806429211
ENSG00000133392	-3.62913784325255
ENSG00000116016	-1.91717821307563
ENSG00000132170	-2.67814908756928
ENSG00000115163	3.07993242250845
ENSG00000117139	1.17435114211757
ENSG00000113580	-1.60152346703042
ENSG00000164736	-2.21815580478996
ENSG00000108799	-1.25201077799677
ENSG00000119138	-1.72098364853779
ENSG00000126561	-1.67682567921274
ENSG00000077235	1.02221623716928
ENSG00000007968	2.70235871238579
ENSG00000101057	3.29549213842074
ENSG00000245848	-2.14283305477629
ENSG00000106006	-3.08323219317806
ENSG00000162367	-1.77826238535364
ENSG00000197576	-2.31002198924571
ENSG00000049768	2.24731451397789
ENSG00000085840	2.33195713576332
ENSG00000157554	-1.56347486210153
ENSG00000127616	0.909518386435723
ENSG00000173757	-1.19136632930997
ENSG00000185022	-1.69179759016959
ENSG00000130522	-1.387628682418
ENSG00000114166	-1.28602899616769
ENSG00000101412	2.03569486404113
ENSG00000122565	0.797289341966525
ENSG00000155090	-1.31321887586857
ENSG00000120738	-2.83259922948224
ENSG00000141570	1.29991914984565
ENSG00000078399	-2.45299274889942
ENSG00000157557	-1.36156468640065
ENSG00000205581	0.854132876640399
ENSG00000143171	-2.47525609049645
ENSG00000135363	-1.25294412367008
ENSG00000077463	0.818775200324476
ENSG00000170345	-2.7081050629162
ENSG00000079102	-1.55104736540252
ENSG00000119950	-1.18105700714919
ENSG00000143390	0.832194449463347
ENSG00000111642	1.17663184199776
ENSG00000106689	3.0629101346143
ENSG00000148737	-1.27691215756175
ENSG00000112658	-0.878259851974633
ENSG00000124813	1.49254713117702
ENSG00000113916	-1.21559106900332
ENSG00000162772	-2.13549392599695
ENSG00000083307	1.53179189747505
ENSG00000143190	0.609243995595326
ENSG00000123388	3.71149491957584
ENSG00000073282	-2.89712186257791
ENSG00000083093	0.638599441219599
ENSG00000244405	-1.21932397109712
ENSG00000137203	1.53388455683627
ENSG00000116833	-1.19388646986721
ENSG00000221869	-1.39855951396911
ENSG00000012048	1.1996259254941
ENSG00000010030	1.70426193739795
ENSG00000128573	-1.59591242370398
ENSG00000134058	0.542310996623013
ENSG00000057935	0.625282198722317
ENSG00000172216	-1.13393866931539
ENSG00000158773	0.587266163274215
ENSG00000151702	-0.983012231430951
ENSG00000164754	0.885267684426684
ENSG00000112182	-1.20502974977453
ENSG00000115415	1.12068834977745
ENSG00000105856	-0.680325661584882
ENSG00000102908	-1.00592111808862
ENSG00000115207	0.428062830574333
ENSG00000099956	0.598722499951402
ENSG00000177606	-1.28773074851023
ENSG00000085276	-1.0116552862442
ENSG00000116017	0.805016923270078
ENSG00000148400	-0.895485570153963
ENSG00000122779	0.598022322932554
ENSG00000004487	0.621145046830456
ENSG00000162702	0.81627521600171
ENSG00000071564	0.61657911897299
